Continent,Country,Province-eng,Province-chi,Town-eng,Town-chi,Source
North America,Mexico 墨西哥,Sonora,山那罅省,Potam,砵譚埠,"Wong, 1913"
North America,Mexico 墨西哥,Sonora,山那罅省,Realito,離亞租埠,"Wong, 1913"
North America,Mexico 墨西哥,Sonora,山那罅省,San Miguel,汕美曉埠,"Wong, 1913"
North America,Mexico 墨西哥,Sonora,山那罅省,Santa Ana,山地安拿埠,"Wong, 1913"
North America,Mexico 墨西哥,Sonora,山那罅省,Santa Cruz,山打古魯埠,"Wong, 1913"
North America,Mexico 墨西哥,Sonora,山那罅省,Sonora,市腦罅埠,"Wong, 1913"
North America,Mexico 墨西哥,Sonora,山那罅省,Tórim,多練埠,"Wong, 1913"
North America,Mexico 墨西哥,Tabasco,打或市故省,Frontera,夫蘭姊罅,"Wong, 1913"
North America,Mexico 墨西哥,Tamaulipas,參茂利巴省,Victoria,域多利亞埠,"Wong, 1913"
North America,Mexico 墨西哥,Tepic,地必省,Acaponeta,亞甲泮你打埠,"Wong, 1913"
North America,Mexico 墨西哥,Yucatan,夭加丹省,Merida,尾利打埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Albury,朶備利埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Broken Hill,布碌近喜路埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Condobolin,懇接崙埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Coolah,古罅埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Coonamble,衿南布埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Deniliquin,典打利郡埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Germanton,遮文滄埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Glen Innes,基粦典你市埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Gongolgon,斤哥靈埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Gulgong,至郎埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Gunnedah,簡汝打埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Hay,喜埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Inverell,燕花釐盧埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Junee Junction,針汝章臣埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Lambton,啉頓埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Moree,舞李埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Narrandera,那粦打埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Newcastle,紐卡市埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Rocky River,碌忌笠罵埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Sydney,雪梨埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Tingha,亭架埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Tumut,祖密埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Uralla,要了刺埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Warren,華崙埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,West Maitland,威士勿崙埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,New South Wales,紐修威省,Young,揚埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Atherton,了打頓埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Barcaldine,巴加典汝埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Blenheim,必蘭東埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Brisbane,庇厘士彬埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Bundaberg,彬地北埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Cairns,堅市埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Cardwell,卡盛路埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Charters Towers,搾打市埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Croydon,來頓埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Cooktown,谷當埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Cunnamilla,簡那猫罅埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Dalby,姊爐庇埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Geraldton,遮爐頓 又名差釐頓,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Gladstone,故列士頓埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Gympie,錦備埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Longreach,朗列珠市埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Lower Burdekin,老叉表地近埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Mackay,麥忌埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Maytown,覓當埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Mount Morgan,綱摩近埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Muttaburra,勿地表利埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Rockhampton,洛金頓埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Tolga,租利架埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Toowoomba,租灣罷埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Townsville,當市委路埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Queensland,昆士蘭省,Hursday Island,珍珠島 又名萃市地島,"Wong, 1913"
Oceania,Australia 澳大利亞洲,South Australia,南澳省,Adelaide,克力城埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,South Australia,南澳省,Port Darwin,砵早運埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Ararat,亞辣埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Ballarat,孖辣埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Beechworth,泌珠鬱埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Benalla,彬瓦罅埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Bendigo,品地高 又名金山大埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Fitzroy,弗士來埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Hamilton,坎馬頓埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Maldon,媽路剪埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Maryborough,尾利布罅埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Melbourne,尾利畔埠 又名新金山大埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Metung,覓當埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Panmure,板猫利埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Raywood,李核埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Rutherglen,罅打企粦埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Stawell,市典委埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Wahgunyah,獲見耶埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Wangaratta,枉加罅埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Victoria,域多利省,Warrnambool,枉良市兒埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,West Australia ,西澳省,Broome,布冧埠 又名珍珠埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,West Australia ,西澳省,Brunswick,本市役埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,West Australia ,西澳省,Champion Bay,三邊比埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,West Australia ,西澳省,Derby,爹庇埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,West Australia ,西澳省,Fremantle,李滿自埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,West Australia ,西澳省,Geraldton,者利頓埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,West Australia ,西澳省,Northam,那坎埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,West Australia ,西澳省,Perth,普呼埠 又名頗婦埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,West Australia ,西澳省,Port Hedland,砵乞崙埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,West Australia ,西澳省,Roebourne,老畔埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Tasmania,他士免耶省,Launceton,蘭治士頓埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Tasmania,他士免耶省,Linda,粦打埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Tasmania,他士免耶省,Longford,朗佛埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Tasmania,他士免耶省,Queenstown,坤市創埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Tasmania,他士免耶省,Weldborough,錫山埠,"Wong, 1913"
Oceania,Australia 澳大利亞洲,Tasmania,他士免耶省,West Devonport,尖砵埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Auckland,奧克蘭,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Christchurch,卡孻治埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Carterton,卡打頓埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Dannevirke,剪汝懷企埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Dunedin,叮連埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Feilding,啡路寧埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Greymouth,企李茂埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Greytown,企利滄埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Hastings,希士净市埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Hawera,夏威李埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Hokitika,托加技企埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Levin,李允埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Lower Hutt,老打乞埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Martinborough,嗎典布路夫埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Marton,嗎頓埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Masterton,孖士打頓埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Napier,力單埠 又名那比打埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Nelson,汝路臣埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,New Plymouth,紐丕李茂埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Otaki,柯地技埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Palmerston,怕孖士頓埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Waikari,威加利埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Whanganui,枉加內埠,"Wong, 1913"
Oceania,New Zealand 新西蘭 又名紐思蘭,,,Wellington,威靈頓 又名威林頓埠,"Wong, 1913"
Asia,Japan 日本,,,Kobe,神戶埠,"Wong, 1913"
Asia,Japan 日本,,,Osaka,大坂,"Wong, 1913"
Asia,Japan 日本,,,Yokohama,橫濱,"Wong, 1913"
Asia,"Laos, French Indo China 遼國 又名西遼",,,Khone,坤羅埠,"Wong, 1913"
Asia,"Laos, French Indo China 遼國 又名西遼",,,Pakse,百市埠,"Wong, 1913"
Asia,"Laos, French Indo China 遼國 又名西遼",,,Stung Treng,市東靈埠,"Wong, 1913"
Asia,"Cambodia, French Indo China 金邊國 又名南蠻國",,,Phnom Penh,高棉埠,"Wong, 1913"
Asia,Siam 暹羅國,,,Bangkok,梹角埠,"Wong, 1913"
Asia,Siam 暹羅國,,,Korat,高烈埠,"Wong, 1913"
Asia,"Burma, British India 緬甸國",,,Bhamo,八募府地 又名泊舞,"Wong, 1913"
Asia,"Burma, British India 緬甸國",,,Hsipaw,世培埠,"Wong, 1913"
Asia,"Burma, British India 緬甸國",,,Kyaukme,絞墨埠,"Wong, 1913"
Asia,"Burma, British India 緬甸國",,,Lashio,腊戍府地,"Wong, 1913"
Asia,"Burma, British India 緬甸國",Upper Burma,,Mandalay,民自裹埠 又名王城 瓦城,"Wong, 1913"
Asia,"Burma, British India 緬甸國",Rubymine District,,Mogok,摩谷埠,"Wong, 1913"
Asia,"Burma, British India 緬甸國",,,Mogaung,摩矼埠,"Wong, 1913"
Asia,"Burma, British India 緬甸國",,,Monywa,孟抓埠,"Wong, 1913"
Asia,"Burma, British India 緬甸國",,,Myingyan,緬張埠,"Wong, 1913"
Asia,"Burma, British India 緬甸國",,,Myitkyina,密只那埠,"Wong, 1913"
Asia,"Burma, British India 緬甸國",,,Moulmein,舞路棉埠,"Wong, 1913"
Asia,"Burma, British India 緬甸國",Lower Burma,,Prome,庇羅馬,"Wong, 1913"
Asia,"Burma, British India 緬甸國",Lower Burma,,Rangoon,登公埠 又名仰光,"Wong, 1913"
Asia,British Straits Settlements 英屬,Penang,庇能,Penang,庇能 又名檳榔嶼 新埠,"Wong, 1913"
Asia,British Straits Settlements 英屬,Singapore,星加波,Singapore,星加波埠,"Wong, 1913"
Asia,Malay Peninsula,Johor,堯佛,Batu Pahat,峇株巴轄埠,"Wong, 1913"
Asia,Federated Malay States 馬來 又名馬孻,Perak State,霹靂省 又名吡力省,Ipoh City,埧羅埠 又名怡保,"Wong, 1913"
Asia,Federated Malay States 馬來 又名馬孻,Perak State,霹靂省 又名吡力省,Kampar City,金寶埠,"Wong, 1913"
Asia,Federated Malay States 馬來 又名馬孻,Perak State,霹靂省 又名吡力省,Kuala Kurau,古勞埠,"Wong, 1913"
Asia,Federated Malay States 馬來 又名馬孻,Selangor,雪蘭俄省,Kuala Lumpur,吉隆坡埠,"Wong, 1913"
Asia,Federated Malay States 馬來 又名馬孻,Negri Sembilan,三寶壠,Kwala Pilah,掛羅衣朥埠,"Wong, 1913"
Asia,Federated Malay States 馬來 又名馬孻,Negri Sembilan,三寶壠,Seremban,芙蓉埠,"Wong, 1913"
Asia,Federated Malay States 馬來 又名馬孻,Perak State,霹靂省 又名吡力省,Taiping,太平埠,"Wong, 1913"
Asia,Federated Malay States 馬來 又名馬孻,Perak State,霹靂省 又名吡力省,Teluk Anson,植六安順埠,"Wong, 1913"
Asia,Korea 高麗,,,Chemulpo,濟物浦埠,"Wong, 1913"
Asia,Korea 高麗,,,Chinnampo,甑南浦埠,"Wong, 1913"
Asia,Korea 高麗,,,Fusan,釜山埠,"Wong, 1913"
Asia,Korea 高麗,,,Masampo,馬山浦埠,"Wong, 1913"
Asia,Korea 高麗,,,Mokpo,木浦埠,"Wong, 1913"
Asia,Korea 高麗,,,Ping Yang,平壤埠,"Wong, 1913"
Asia,Korea 高麗,,,Seoul,高麗京城,"Wong, 1913"
Asia,Korea 高麗,,,Yuen San,元山埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Khanh Hoa,慶和省,"Bang Hoi, Vinh Truong",永昌縣 巴外埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Binh Dinh,平定省,"Bong Son, Bong Son",蓬山府 蓬山埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Khanh Hoa,慶和省,"Cam Ranh, Vinh Truong",永昌縣 甘靈埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Anam,安南省,Hue,順京 又名顺花,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Phu Yen,富仁省,"Kham Son Za, Dong Zuan (Dong Xuan?), Tuy Ang",綏安府 關春縣(同春縣?) 碪山社,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Anam,安南省,Long Ho,龍河埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Phu Yen,富仁省,"Mai Trung Than, Dong Xuan, Tuy Ang",綏安府 同春縣 梅忠村,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Khanh Hoa,慶和省,"Nha Trang, Vinh Truong",永昌縣 芽莊埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Khanh Hoa,慶和省,Ninh Hoa,寧和埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Ninh Thuan,寧順省,Phanrang,藩郎埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Ninh Thuan,寧順省,"Phantiet, Ham Thuan",咸顺府 藩切埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Binh Dinh,平定省,Phu My,符美埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Binh Dinh,平定省,"Quinhon, Thuy Phuoe",綏福縣 新洲埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Phu Yen,富仁省,"Tong Cau, Tuy Ang",綏安府 滝浗埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Binh Dinh,平定省,"Tam Quan, Phu Bongson",蓬山府 津關埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Phu Yen,富仁省,"Trung Zhing, Tuy Hoa",綏和府 中營埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Phu Yen,富仁省,"Ville De Phu Yen, Tuy Ang",綏安府 富城,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Phu Yen,富仁省,"Wung Lam, Tuy Ang",綏安府 泳濂埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,"Vinh Long, Cochinchina",交趾支那 永隆省,Cai Nhum,丐衽埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Cochinchina,交趾支那,Cholon,堤岸埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,"Mytho, Cochinchina",交趾支那 美荻省,De Gai Be,丐頗市,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,"Vinh Long, Cochinchina",交趾支那 永隆省,De Nga Tu,莪𦊛市,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Cochinchina,交趾支那,Mitho,美荻埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Cochinchina,交趾支那,Sadec,沙的埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Cochinchina,交趾支那,Saigon,西貢埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Cat Ba,婆灣埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Dap Cau,搭梂埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Haiduong,海揚埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Hanoi,河內埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Haiphong,海防埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Hop Tai,老街埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Ky Lau,騎騾埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Lang Son,諒山埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Nam Dinh,南定埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Phot Tchun,發艷埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Phu Lang Thuong,諒江埠,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Thanh Hoa,清化 又名清和,"Wong, 1913"
Asia,Anam (Vietnam) 安南國,Tonkin,東京,Vinh Ang,宜安埠 又名永安,"Wong, 1913"
Asia,Philippines Islands 斐臘賓島,,,Manila,氓瓦罅埠 又名小呂宋埠,"Wong, 1913"
Asia,British Borneo 英屬婆羅洲,Sarawak,沙勝越 又名沙老越,Kuching,古晉埠,"Wong, 1913"
Asia,British Borneo 英屬婆羅洲,Labuan Island,罅表晏島,Labuan,罅表晏埠,"Wong, 1913"
Asia,British Borneo 英屬婆羅洲,,,Sandakan,山打根埠,"Wong, 1913"
Asia,British Borneo 英屬婆羅洲,Sarawak,沙勝越 又名沙老越,Sibu,世彪埠,"Wong, 1913"
Africa 亞非利加,(Mozambique),,,"Delagoa Bay, East Africa",低里古巴,"Wong, 1913"
Africa 亞非利加,South Africa,Cape Colony,急哥郎爾省,Cape Town,急當埠,"Wong, 1913"
Africa 亞非利加,South Africa,Cape Colony,急哥郎爾省,Claremont,企罅滿埠,"Wong, 1913"
Africa 亞非利加,South Africa,Cape Colony,急哥郎爾省,Diep River,姊丕路呀埠,"Wong, 1913"
